id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class
c00148_0,1000328,148P/AndersonLINEAR,148P,Anderson-LINEAR,,,,P,1.6919806961553419,2572.155103113007,JFc
c00149_0,1000139,149P/Mueller4,149P,Mueller,,,,P,2.6508996409992633,3295.681766581502,JFc
c00150_0,1000333,150P/LONEOS,150P,LONEOS,,,,P,1.767700650567983,2804.217734053177,JFc
c00151_0,1000115,151P/Helin,151P,Helin,,,8.4,P,2.495961355307986,5114.679300274937,JFc
c00152_0,1000378,152P/HelinLawrence,152P,Helin-Lawrence,,,,P,3.113418745495641,3479.3978548279774,JFc
c00153_0,1000403,153P/IkeyaZhang,153P,Ikeya-Zhang,,,,P,0.5071413158741447,133867.8056804805,COM
c00154_0,1000406,154P/Brewington,154P,Brewington,,,,P,1.6080664015518118,3941.699250956176,JFc
c00155_0,1000085,155P/Shoemaker3,155P,Shoemaker,,,,P,1.81334212453424,6241.564652853483,JFc
c00156_0,1000433,156P/RussellLINEAR,156P,Russell-LINEAR,,,,P,1.5930858939207369,2496.632533601374,JFc
c00157_0,1000457,157P/Tritton,157P,Tritton,,,,P,1.3605815157363492,2301.784444940793,JFc
c00158_0,1000471,158P/KowalLINEAR,158P,Kowal-LINEAR,,,,P,4.580503067586566,3744.732406575656,JFc
c00159_0,1000470,159P/LONEOS,159P,LONEOS,,,,P,3.6379433199358795,5197.446114327364,JFc
c00160_0,1000511,160P/LINEAR,160P,LINEAR,,,,P,2.070503956364433,2893.1720108911604,JFc
c00161_0,1000519,161P/HartleyIRAS,161P,Hartley-IRAS,Y,,,P,1.2734333903580473,7836.614446252856,HTC
c00162_0,1000525,162P/SidingSpring,162P,Siding Spring,Y,,,P,1.231454816823432,1945.444011744855,JFc
c00163_0,1000521,163P/NEAT,163P,NEAT,,,,P,2.057094705655023,2665.458508646017,JFc
c00164_0,1000535,164P/Christensen,164P,Christensen,,,,P,1.675720656440287,2550.1701971202397,JFc
c00165_0,1000294,165P/LINEAR,165P,LINEAR,,,,P,6.830370786315456,28009.81195866571,CTc
c00166_0,1000356,166P/NEAT,166P,NEAT,,,,P,8.564303380618806,18893.65043842897,CTc
c00167_0,1001647,167P/CINEOS,167P,CINEOS,,,66.17,P,11.783547598019972,23685.809698747402,CTc
c00168_0,1001653,168P/Hergenrother,168P,Hergenrother,,,,P,1.4148426090472948,2519.575195449657,JFc
c00169_0,1001656,169P/NEAT,169P,NEAT,Y,,,P,0.607035390783365,1535.069661819381,JFc
c00170_0,1001649,170P/Christensen,170P,Christensen,,,,P,2.928553746931559,3153.407232147213,JFc
c00171_0,1000239,171P/Spahr,171P,Spahr,,,,P,1.72941071971241,2419.3639225707393,JFc
c00172_0,1000388,172P/Yeung,172P,Yeung,,,,P,2.240511793107454,2403.181883334237,JFc
c00173_0,1000149,173P/Mueller5,173P,Mueller,,,,P,4.213641344739327,4979.734730595331,JFc
c00175_0,1000291,175P/Hergenrother,175P,Hergenrother,,,,P,2.018702224408628,2381.6902494465803,JFc
c00177_0,1002406,177P/Barnard,177P,Barnard,Y,,,P,1.1073196624467938,43853.746006242814,HTC
c00178_0,1000283,178P/HugBell,178P,Hug-Bell,,,,P,1.942793320418593,2574.6481849509228,JFc
c00179_0,1000165,179P/Jedicke,179P,Jedicke,,,,P,4.081770167417342,5225.069838107795,JFc
c00180_0,1000341,180P/NEAT,180P,NEAT,,,,P,2.4883941343026077,2768.523640487985,JFc
c00181_0,1000136,181P/ShoemakerLevy6,181P,Shoemaker-Levy,Y,,,P,1.123593041258743,2747.44313771198,JFc
c00182_0,1000380,182P/LONEOS,182P,LONEOS,Y,,,P,0.9780224592284676,1833.031802145529,JFc
c00183_0,1000253,183P/KorlevicJuric,183P,Korlevic-Juric,,,,P,3.8899076888620843,3481.9465754902253,JFc
c00184_0,1000112,184P/Lovas2,184P,Lovas,,,6.2,P,1.393449301737558,2417.907730600825,JFc
c00185_0,1000349,185P/Petriew,185P,Petriew,Y,,,P,0.931902065312996,1993.3612040235932,JFc
c00186_0,1002441,186P/Garradd,186P,Garradd,,,,P,4.307040583075182,4010.5771691144396,JFc
c00187_0,1000262,187P/LINEAR,187P,LINEAR,,,,P,3.7091182357269115,3471.9827447628777,JFc
c00188_0,1000231,188P/LINEARMueller,188P,LINEAR-Mueller,,,,P,2.565145710223482,3352.5009039300703,JFc
c00189_0,1000400,189P/NEAT,189P,NEAT,Y,,,P,1.173775393695276,1820.109040362289,JFc
c00190_0,1000233,190P/Mueller,190P,Mueller,,,,P,2.031922233173828,3188.9735747520504,JFc
c00191_0,1002466,191P/McNaught,191P,McNaught,,,,P,2.04768374629914,2424.964434370891,JFc
c00192_0,1000125,192P/ShoemakerLevy1,192P,Shoemaker-Levy,,,,P,1.5264358973812642,6332.496200709534,JFc
c00193_0,1000350,193P/LINEARNEAT,193P,LINEAR-NEAT,,,,P,2.166230530151968,2470.609560937945,JFc
c00194_0,1000290,194P/LINEAR,194P,LINEAR,,,,P,1.697713555806843,2922.150492114643,JFc
c00195_0,1002431,195P/Hill,195P,Hill,,,,P,4.438220690510528,6024.504996888555,JFc
c00196_0,1000317,196P/Tichy,196P,Tichy,,,,P,2.15048672993287,2685.926854764476,JFc
c00197_0,1000441,197P/LINEAR,197P,LINEAR,Y,,,P,1.061393390939032,1772.19896774023,JFc
c00198_0,1000244,198P/ODAS,198P,ODAS,,,,P,1.9781526537275331,2477.309773705666,JFc
c00199_0,1000151,199P/Shoemaker4,199P,Shoemaker,,,,P,2.936142672111689,5307.612714484401,JFc
c00200_0,1000169,200P/Larsen,200P,Larsen,,,,P,3.2766638421473235,3981.7507808996443,JFc
c00201_0,1000353,201P/LONEOS,201P,LONEOS,,,,P,1.339187971234099,2350.036919003986,JFc
c00202_0,1000364,202P/Scotti,202P,Scotti,,,,P,2.526534750978659,2676.499123135034,JFc
c00203_0,1000292,203P/Korlevic,203P,Korlevic,,,,P,3.182347112279852,3654.868300603323,JFc
c00204_0,1000361,204P/LINEARNEAT,204P,LINEAR-NEAT,,,,P,1.940225472834664,2562.204919533627,JFc
c00205_0,1000933,205P/Giacobini,205P,Giacobini,,,,P,1.536620407149595,2441.507892289003,JFc
c00205_a,1002995,205P/GiacobiniA,205P-A,Giacobini,,,,P,1.5264500019720089,2432.062639837845,JFc
c00205_b,1002996,205P/GiacobiniB,205P-B,Giacobini,,,,P,1.530213038690974,2498.306400794663,JFc
c00205_c,1002997,205P/GiacobiniC,205P-C,Giacobini,,,,P,1.5266815023710048,2432.750705889669,JFc
c00206_0,1003001,206P/BarnardBoattini,206P,Barnard-Boattini,Y,,,P,0.978812133153104,2035.9053498541848,JFc
c00207_0,1000339,207P/NEAT,207P,NEAT,Y,,,P,0.9437429707482262,2796.1091044318077,JFc
c00208_0,1003003,208P/McMillan,208P,McMillan,,,,P,2.527632155924294,2966.3447826952975,JFc
c00209_0,1000487,209P/LINEAR,209P,LINEAR,Y,,,P,0.900986969593508,1832.497760225617,JFc
c00210_0,1000440,210P/Christensen,210P,Christensen,Y,,,P,0.5445116087863635,2084.376063751891,JFc
c00211_0,1003004,211P/Hill,211P,Hill,,,,P,2.3569055030213892,2455.8436413416157,JFc
c00212_0,1003009,212P/NEAT,212P,NEAT,,,1.7,P,1.6544489936468971,2843.924069560252,JFc
c00213_0,1001663,213P/VanNess,213P,Van Ness,,,,P,1.983366498019222,2237.032379117988,JFc
c00213_b,1003151,213P/VanNessB,213P-B,Van Ness,,,,P,2.122728532462212,2312.416794760032,JFc
c00214_0,1000384,214P/LINEAR,214P,LINEAR,,,,P,1.8398358938179291,2499.42373143621,JFc
c00215_0,1000402,215P/NEAT,215P,NEAT,,,,P,3.2144063128814135,2945.8854888550372,JFc
c00216_0,1000331,216P/LINEAR,216P,LINEAR,,,,P,2.153920209622559,2795.226914673523,JFc
c00217_0,1000345,217P/LINEAR,217P,LINEAR,Y,,,P,1.224234559870939,2861.138720952209,JFc
c00218_0,1000437,218P/LINEAR,218P,LINEAR,,,,P,1.7011707122038082,2231.489563200061,JFc
c00219_0,1000467,219P/LINEAR,219P,LINEAR,,,,P,2.36398563305984,2550.7999418442473,JFc
c00220_0,1000498,220P/McNaught,220P,McNaught,,,,P,1.5485848550880232,2006.662700728222,JFc
c00221_0,1000393,221P/LINEAR,221P,LINEAR,,,,P,1.781064740784661,2365.639984506473,JFc
c00222_0,1003030,222P/LINEAR,222P,LINEAR,Y,,,P,0.7807614949115917,1764.338840722497,JFc
c00223_0,1000412,223P/Skiff,223P,Skiff,,,,P,2.417697594203439,3088.968906548999,JFc
c00224_0,1000472,224P/LINEARNEAT,224P,LINEAR-NEAT,,,,P,1.881879882577228,2231.864064556868,JFc
c00225_0,1000413,225P/LINEAR,225P,LINEAR,,,,P,1.32451381966037,2551.358147898105,JFc
c00226_0,1000715,226P/PigottLINEARKowalski,226P,Pigott-LINEAR-Kowalski,,,,P,1.7763529839330212,2673.731039118739,JFc
c00227_0,1000494,227P/CatalinaLINEAR,227P,Catalina-LINEAR,,,,P,1.795471855112231,2482.6695283166823,JFc
c00228_0,1000381,228P/LINEAR,228P,LINEAR,,,,P,3.428549488321783,3101.5479998377887,JFc
c00229_0,1003037,229P/Gibbs,229P,Gibbs,,,,P,2.447968633244622,2845.834336014804,JFc
c00230_0,1003048,230P/LINEAR,230P,LINEAR,,,,P,1.484488856419969,2290.629903333348,JFc
c00231_0,1000427,231P/LINEARNEAT,231P,LINEAR-NEAT,,,,P,3.0312146150091537,2950.011490976515,JFc
c00232_0,1003050,232P/Hill,232P,Hill,,,,P,2.9832010877965516,3467.093738539715,JFc
c00233_0,1003062,233P/LaSagra,233P,La Sagra,,,,P,1.794977652991923,1933.462818736523,ETc
c00234_0,1003071,234P/LINEAR,234P,LINEAR,,,,P,2.8604858083006652,2727.094339081401,JFc
c00235_0,1003075,235P/LINEAR,235P,LINEAR,,,,P,2.747602659727152,2924.00363656372,JFc
c00236_0,1000469,236P/LINEAR,236P,LINEAR,,,,P,1.8317874325254597,2629.206101949918,JFc
c00237_0,1003096,237P/LINEAR,237P,LINEAR,,,,P,1.9726362402391282,2407.294697454907,JFc
c00238_0,1001676,238P/Read,238P,Read,,,,P,2.361380013250204,2053.705329430385,ETc
c00239_0,1000295,239P/LINEAR,239P,LINEAR,,,,P,1.650374429916786,3449.175723644365,JFc
c00240_0,1000422,240P/NEAT,240P,NEAT,,,,P,2.125544099572608,2776.3806739076094,JFc
c00241_0,1000280,241P/LINEAR,241P,LINEAR,,,,P,1.8615886519073048,3942.911160268434,JFc
c00242_0,1000236,242P/Spahr,242P,Spahr,,,,P,3.870809879286362,4897.128379048797,JFc
c00243_0,1000454,243P/NEAT,243P,NEAT,,,,P,2.458049601766378,2737.954005349632,JFc
c00244_0,1000323,244P/Scotti,244P,Scotti,,,,P,3.936847298628236,4019.075220313027,JFc
c00245_0,1003095,245P/WISE,245P,WISE,,,,P,2.1394388875461052,2930.3662138016334,JFc
c00246_0,1000486,246P/NEAT,246P,NEAT,,,,P,2.8696690499898256,2944.812808631144,JFc
c00247_0,1003115,247P/LINEAR,247P,LINEAR,,,,P,1.499327624766235,2914.6998007037378,JFc
c00248_0,1003114,248P/Gibbs,248P,Gibbs,,,,P,2.146740200550406,5344.6417221645615,JFc
c00249_0,1002424,249P/LINEAR,249P,LINEAR,Y,,,P,0.4988062637577979,1677.4378624635322,JFc
c00250_0,1003117,250P/Larson,250P,Larson,,,,P,2.212673662577214,2634.793049805608,JFc
c00251_0,1000495,251P/LINEAR,251P,LINEAR,,,,P,1.7115346910618718,2382.843445307088,JFc
c00252_0,1000298,252P/LINEAR,252P,LINEAR,Y,,,P,0.9960576061097104,1942.657330295414,JFc
c00253_0,1003147,253P/PANSTARRS,253P,PANSTARRS,,,,P,2.039409345731125,2362.159229374512,JFc
c00254_0,1003106,254P/McNaught,254P,McNaught,,,,P,3.2135815189593835,3686.478328333556,JFc
c00255_0,1002422,255P/Levy,255P,Levy,Y,,,P,1.0081776399399591,1934.495199962588,JFc
c00256_0,1000445,256P/LINEAR,256P,LINEAR,,,,P,2.689772102245466,3628.417588863415,JFc
c00257_0,1000588,257P/Catalina,257P,Catalina,,,,P,2.127007426245468,2658.196460084734,JFc
c00258_0,1003186,258P/PANSTARRS,258P,PANSTARRS,,,,P,3.4792028001870667,3368.156282026991,JFc
c00259_0,1002991,259P/Garradd,259P,Garradd,,,,P,1.7959386816757932,1645.248326399811,ETc
c00260_0,1000584,260P/McNaught,260P,McNaught,,,,P,1.4981781790615902,2584.40491700083,JFc
c00261_0,1001652,261P/Larson,261P,Larson,,,,P,2.1897813195306184,2481.517458574479,JFc
c00262_0,1000154,262P/McNaughtRussell,262P,McNaught-Russell,Y,,,P,1.2802765829732978,6671.396575161833,JFC
c00263_0,1002435,263P/Gibbs,263P,Gibbs,Y,,,P,1.2513695116256922,1926.6518325943232,JFc
c00264_0,1000493,264P/Larsen,264P,Larsen,,,,P,2.4372945470405107,2804.534678660467,JFc
c00265_0,1000447,265P/LINEAR,265P,LINEAR,,,,P,1.505449672592639,3203.605748707327,JFc
c00266_0,1002425,266P/Christensen,266P,Christensen,,,,P,2.327993362585576,2422.001522157158,ETc
c00267_0,1002412,267P/LONEOS,267P,LONEOS,,,,P,1.3377517205527318,2179.292219342557,JFc
c00268_0,1001677,268P/Bernardi,268P,Bernardi,,,,P,2.3508661421389867,3513.2540988191668,JFc
c00269_0,1000166,269P/Jedicke,269P,Jedicke,,,,P,4.077395672864494,7074.576058661701,JFc
c00270_0,1000161,270P/Gehrels,270P,Gehrels,,,,P,3.594357172105763,6408.553134430831,JFc
c00271_0,1003218,271P/vanHoutenLemmon,271P,van Houten-Lemmon,,,,P,4.251725295648078,6720.318311375008,JFc
c00272_0,1000484,272P/NEAT,272P,NEAT,,,,P,2.437835785905812,3431.629067546413,JFc
c00273_0,1003222,273P/PonsGambart,273P,Pons-Gambart,Y,,,P,0.8104310477145535,67806.7013655367,HTC
c00274_0,1003223,274P/TombaughTenagra,274P,Tombaugh-Tenagra,,,,P,2.441831368672811,3329.862314100101,JFc
c00275_0,1000248,275P/Hermann,275P,Hermann,,,,P,1.6490374848871898,5055.386336801231,JFc
c00276_0,1003214,276P/Vorobjov,276P,Vorobjov,,,,P,3.9226400467188065,4539.562344794822,JFc
c00277_0,1002318,277P/LINEAR,277P,LINEAR,,,,P,1.9190246739626984,2776.0438363846743,JFc
c00278_0,1002397,278P/McNaught,278P,McNaught,,,,P,2.087964319516129,2591.327416375438,JFc
c00279_0,1003040,279P/LaSagra,279P,La Sagra,,,,P,2.14879885509764,2466.947327174215,JFc
c00280_0,1000492,280P/Larsen,280P,Larsen,,,,P,2.625432149506652,3500.430517998472,JFc
c00281_0,1003234,281P/MOSS,281P,MOSS,,,,P,4.018061706335871,3915.951468403324,JFc
c00283_0,1003254,283P/Spacewatch,283P,Spacewatch,,,,P,2.127432639934013,3072.3267454804027,JFc
c00284_0,1002452,284P/McNaught,284P,McNaught,,,,P,2.2825228732873284,2569.596807774125,JFc
c00285_0,1000462,285P/LINEAR,285P,LINEAR,,,,P,1.7102456051159391,3500.285331972682,JFc
c00286_0,1001646,286P/Christensen,286P,Christensen,,,,P,2.366642572797061,3051.2648996134417,JFc
c00287_0,1002414,287P/Christensen,287P,Christensen,,,,P,3.0519987536293103,3116.5575379635056,JFc
c00289_0,1000750,289P/Blanpain,289P,Blanpain,Y,,,P,0.9982846768810032,1974.050678044647,JFc
c00290_0,1000237,290P/Jager,290P,Jager,,,,P,2.154536056977329,5508.617481047237,JFc
c00291_0,1000453,291P/NEAT,291P,NEAT,,,,P,2.604870210503615,3555.6279988166466,JFc
c00292_0,1000246,292P/Li,292P,Li,,,,P,2.5351159757784827,5550.133562723123,JFc
c00293_0,1002442,293P/Spacewatch,293P,Spacewatch,,,,P,2.109632181559224,2529.466898626914,JFc
c00294_0,1002493,294P/LINEAR,294P,LINEAR,Y,,,P,1.2977346493638608,2091.301205982182,JFc
c00295_0,1000385,295P/LINEAR,295P,LINEAR,,,,P,2.05900331196321,4513.735239353034,JFc
c00296_0,1002454,296P/Garradd,296P,Garradd,,,,P,1.83233120103904,2392.706605498865,JFc
c00297_0,1002501,297P/Beshore,297P,Beshore,,,,P,2.408876354151775,2375.3336107033842,ETc
c00298_0,1002443,298P/Christensen,298P,Christensen,,,,P,2.050710321270187,2381.576451508076,JFc
c00299_0,1003304,299P/CatalinaPANSTARRS,299P,Catalina-PANSTARRS,,,,P,3.139666309419279,3339.8504881319973,JFc
c00300_0,1000567,300P/Catalina,300P,Catalina,Y,,,P,0.8253380161727186,1614.853796770898,JFc
c00301_0,1000334,301P/LINEARNEAT,301P,LINEAR-NEAT,,,,P,2.3463072592889467,4953.452948634729,JFc
c00302_0,1003314,302P/LemmonPANSTARRS,302P,Lemmon-PANSTARRS,,,,P,3.3019582567936347,3232.583036145786,JFc
c00303_0,1000463,303P/NEAT,303P,NEAT,,,,P,2.4845724335607873,4176.084420688518,JFc
c00304_0,1002989,304P/Ory,304P,Ory,,,,P,1.382271570569438,2133.2628938516,JFc
c00305_0,1000518,305P/Skiff,305P,Skiff,,,,P,1.403996422371097,3627.600848340158,JFc
c00306_0,1000448,306P/LINEAR,306P,LINEAR,Y,,,P,1.246918534416035,1997.271517869482,JFc
c00307_0,1001675,307P/LINEAR,307P,LINEAR,,,,P,1.88871920616312,5110.744098118837,JFc
c00308_0,1000178,308P/LagerkvistCarsenty,308P,Lagerkvist-Carsenty,,,,P,4.256202756143663,6297.825450713243,JFc
c00309_0,1001661,309P/LINEAR,309P,LINEAR,,,,P,1.750700461123625,3430.060817441493,JFc
c00310_0,1002419,310P/Hill,310P,Hill,,,,P,2.3971160549223467,3106.3378091396116,JFc
c00311_0,1003273,311P/PANSTARRS,311P,PANSTARRS,,,,P,1.936201006935009,1182.574879785947,ETc
c00312_0,1003074,312P/NEAT,312P,NEAT,,,,P,1.9493681799761642,2336.993321145986,JFc
c00313_0,1003344,313P/Gibbs,313P,Gibbs,,,,P,2.3913501578083998,2047.667976026269,ETc
c00314_0,1000172,314P/Montani,314P,Montani,,,,P,4.249163262737029,7167.6803832274345,JFc
c00315_0,1000532,315P/LONEOS,315P,LONEOS,,,,P,2.4298358365282016,4112.144658366479,JFc
c00316_0,1001672,316P/LONEOSChristensen,316P,LONEOS-Christensen,,,,P,3.607664166926753,3288.6206675370613,JFc
c00317_0,1003094,317P/WISE,317P,WISE,Y,,,P,1.1937613722072729,1831.311742356532,JFc
c00318_0,1000153,318P/McNaughtHartley,318P,McNaught-Hartley,,,,P,2.4462070265515483,7553.369399325029,JFc
c00319_0,1002993,319P/CatalinaMcNaught,319P,Catalina-McNaught,Y,,,P,1.19698516661724,2466.8939581740383,JFc
c00320_0,1000508,320P/McNaught,320P,McNaught,Y,,,P,0.9853604843888162,1996.423532650303,JFc
c00321_0,1002203,321P/SOHO,321P,SOHO,Y,,,P,0.04692566940159335,1380.714405380414,JFc
c00322_0,1001991,322P/SOHO,322P,SOHO,Y,,,P,0.0536555610873724,1457.914572962026,JFc
c00323_0,1002529,323P/SOHO,323P,SOHO,Y,,,P,0.047698669757255,1540.611493695317,JFc
c00324_0,1003104,324P/LaSagra,324P,La Sagra,,,1.6,P,2.6198233109113453,1989.687741234773,ETc
c00325_0,1003026,325P/YangGao,325P,Yang-Gao,Y,,,P,1.296126170076821,2309.71107460007,JFc
c00326_0,1002486,326P/Hill,326P,Hill,,,,P,2.776739563684644,3002.108352935133,JFc
c00327_0,1000405,327P/VanNess,327P,Van Ness,,,,P,1.5512323403352368,2451.245625165499,JFc
c00328_0,1000229,328P/LONEOSTucker,328P,LONEOS-Tucker,,,,P,1.879896732612949,3138.979289552567,JFc
c00329_0,1000477,329P/LINEARCatalina,329P,LINEAR-Catalina,,,,P,1.659939736867831,4317.417326320709,JFc
c00330_0,1000281,330P/Catalina,330P,Catalina,,,,P,2.9718121360857364,6178.316975660628,JFc
c00331_0,1003182,331P/Gibbs,331P,Gibbs,,,,P,2.8778537127087285,1901.803152198896,ETc
c00332_0,1003110,332P/IkeyaMurakami,332P,Ikeya-Murakami,,,,P,1.578843245741469,1981.318323858334,ETc
c00332_a,1003445,332P/IkeyaMurakamiA,332P-A,Ikeya-Murakami,,,,P,1.572888064117772,1980.5431678286152,ETc
c00332_b,1003446,332P/IkeyaMurakamiB,332P-B,Ikeya-Murakami,,,,P,1.572791317562297,1977.097109166894,ETc
c00332_c,1003447,332P/IkeyaMurakamiC,332P-C,Ikeya-Murakami,,,,P,1.572848328127847,1980.144838905044,ETc
c00332_d,1003448,332P/IkeyaMurakamiD,332P-D,Ikeya-Murakami,,,,P,1.571390084018209,1977.72084732958,ETc
c00332_e,1003458,332P/IkeyaMurakamiE,332P-E,Ikeya-Murakami,,,,P,1.5729567441610532,1981.77212878159,ETc
c00332_f,1003449,332P/IkeyaMurakamiF,332P-F,Ikeya-Murakami,,,,P,1.583317513893196,2049.487791507123,JFc
c00332_g,1003452,332P/IkeyaMurakamiG,332P-G,Ikeya-Murakami,,,,P,1.5507008427245816,1957.9642552411358,ETc
c00332_h,1003453,332P/IkeyaMurakamiH,332P-H,Ikeya-Murakami,,,,P,1.572782126285779,1980.382529455412,ETc
c00332_i,1003459,332P/IkeyaMurakamiI,332P-I,Ikeya-Murakami,,,,P,1.573030040836671,1978.0263051233999,ETc
c00333_0,1003435,333P/LINEAR,333P,LINEAR,Y,,,P,1.115421809198306,3170.4867151094513,JFC
c00334_0,1000335,334P/NEAT,334P,NEAT,,,,P,4.187833631720451,6035.747867589627,JFc
c00335_0,1003007,335P/Gibbs,335P,Gibbs,,,,P,1.6382232043658882,2483.018293529549,JFc
c00336_0,1002347,336P/McNaught,336P,McNaught,,,,P,2.6332894678713417,3856.563984752459,JFc
c00337_0,1003101,337P/WISE,337P,WISE,,,,P,1.6530942281803132,2180.766256868428,JFc
c00338_0,1002502,338P/McNaught,338P,McNaught,,,,P,2.296141756966801,2813.200466862676,JFc
c00339_0,1003021,339P/Gibbs,339P,Gibbs,,,,P,1.324093764792536,2574.2179862563353,JFc
c00340_0,1002999,340P/Boattini,340P,Boattini,,,,P,3.0629085529822864,3201.4710908296743,JFc
c00341_0,1002475,341P/Gibbs,341P,Gibbs,,,,P,2.5082854884743138,3245.69897535182,JFc
c00342_0,1002585,342P/SOHO,342P,SOHO,Y,,,P,0.05294199024248015,1938.8854883028303,JFC
c00343_0,1000475,343P/NEATLONEOS,343P,NEAT-LONEOS,,,,P,2.2764957879665197,4679.222376284678,JFc
c00344_0,1001667,344P/Read,344P,Read,,,,P,2.825089809305536,3946.416907388972,JFc
c00345_0,1003478,345P/LINEAR,345P,LINEAR,,,,P,3.15458010825514,2968.363307019113,ETc
c00346_0,1002483,346P/Catalina,346P,Catalina,,,,P,2.2236602575578894,3465.8894301781456,JFc
c00347_0,1003483,347P/PANSTARRS,347P,PANSTARRS,,,,P,2.2235492335156213,2506.75188721762,JFc
c00348_0,1003492,348P/PANSTARRS,348P,PANSTARRS,,,,P,2.2122200187540857,2057.47732141205,ETc
c00349_0,1003494,349P/Lemmon,349P,Lemmon,,,2.983,P,2.495856147086411,2461.823436595948,ETc
c00350_0,1003092,350P/McNaught,350P,McNaught,,,,P,3.748175819355967,3037.720042726164,ETc
c00351_0,1003473,351P/WiegertPANSTARRS,351P,Wiegert-PANSTARRS,,,,P,3.121437717413026,3403.842461963905,JFc
c00352_0,1000310,352P/Skiff,352P,Skiff,,,,P,2.522392535515524,6190.421779979636,JFc
c00353_0,1003038,353P/McNaught,353P,McNaught,,,,P,2.208932895494264,3103.387937859781,JFc
c00354_0,1003055,354P/LINEAR,354P,LINEAR,,,,P,2.003559656290488,1265.517706766807,ETc
c00355_0,1000513,355P/LINEARNEAT,355P,LINEAR-NEAT,,,,P,1.707728616651319,2362.914044197016,JFc
c00356_0,1003063,356P/WISE,356P,WISE,,,,P,2.689420650205708,3102.574129091156,JFc
c00357_0,1003002,357P/Hill,357P,Hill,,,,P,2.5117224641904916,3425.5040594089696,JFc
c00358_0,1003208,358P/PANSTARRS,358P,PANSTARRS,,,,P,2.410679150942213,2046.743369982988,ETc
c00359_0,1003529,359P/LONEOS,359P,LONEOS,,,,P,3.1378064476803886,3640.457047659047,JFc
c00360_0,1003102,360P/WISE,360P,WISE,,,,P,1.8618377736841782,2603.0698586139592,JFc
c00361_0,1003533,361P/Spacewatch,361P,Spacewatch,,,,P,2.779022197591654,4015.342218006235,JFc
c00363_0,1003169,363P/Lemmon,363P,Lemmon,,,,P,1.5061549676721548,2294.853326628723,JFc
c00364_0,1003263,364P/PANSTARRS,364P,PANSTARRS,Y,,,P,0.7982775546658659,1782.434196951132,JFc
c00365_0,1003562,365P/PANSTARRS,365P,PANSTARRS,,,,P,1.35912146678498,2076.67763488258,JFc
c00366_0,1002439,366P/Spacewatch,366P,Spacewatch,,,,P,2.284995820208455,2392.765838655773,ETc
c00367_0,1003282,367P/Catalina,367P,Catalina,,,,P,2.528309760499948,2402.91523974147,ETc
c00368_0,1001662,368P/NEAT,368P,NEAT,,,,P,2.041576157057275,4710.274573922284,JFc
c00369_0,1003054,369P/Hill,369P,Hill,,,,P,1.949812619887548,3349.600719930761,JFc
c00370_0,1000355,370P/NEAT,370P,NEAT,,,,P,2.500249465805172,6072.375568309611,JFc
c00371_0,1000354,371P/LINEARSkiff,371P,LINEAR-Skiff,,,,P,2.128400486473514,3072.345929931346,JFc
c00372_0,1002510,372P/McNaught,372P,McNaught,,,,P,3.803792342692589,3481.731815327696,JFc
c00373_0,1003160,373P/Rinner,373P,Rinner,,,,P,2.303110067623066,2703.916271281793,JFc
c00374_0,1002485,374P/Larson,374P,Larson,,,,P,2.676146711767312,4044.661744288309,JFc
c00375_0,1002323,375P/Hill,375P,Hill,,,,P,1.894088894616057,4806.550938545232,JFc
d.53P010,1000589,C/146P1,-146 P1,,,,,C,0.43,,PAR
d/56K010,1000590,C/43K1,-43 K1,,,,,C,0.22,,PAR
d240V010,1000591,C/240V1,240 V1,,,,,C,0.37,,PAR
d390Q010,1000592,C/390Q1,390 Q1,,,,,C,0.92,,PAR
d400F010,1000593,C/400F1,400 F1,,,,,C,0.21,,PAR
d418M010,1000594,C/418M1,418 M1,,,,,C,0.35,,PAR
d442V010,1000595,C/442V1,442 V1,,,,,C,1.53,,PAR
d539W010,1000596,C/539W1,539 W1,,,,,C,0.16,,PAR
d565O010,1000597,C/565O1,565 O1,,,,,C,0.83,,PAR
d568O010,1000598,C/568O1,568 O1,,,,,C,0.87,,PAR
d574G010,1000599,C/574G1,574 G1,,,,,C,0.73,,PAR
d770K010,1000600,C/770K1,770 K1,,,,,C,0.58,,PAR
d817C010,1000601,C/817C1,817 C1,,,,,C,1.1,,PAR
d868B010,1000602,C/868B1,868 B1,,,,,C,0.42,,PAR
d905K010,1000603,C/905K1,905 K1,,,,,C,0.2,,PAR
d962B010,1000604,C/962B1,962 B1,,,,,C,0.63,,PAR
dA14C010,1000605,C/1014C1,1014 C1,,,,,C,0.56,,PAR
dA18P010,1000606,C/1018P1,1018 P1,,,,,C,0.62,,PAR
dA80P010,1000607,C/1080P1,1080 P1,,,,,C,0.6809999999999999,,PAR
dA92A010,1000608,C/1092A1,1092 A1,,,,,C,0.77,,PAR
dA97T010,1000609,C/1097T1,1097 T1,,,,,C,0.3,,PAR
dB10K010,1000610,C/1110K1,1110 K1,,,,,C,0.83,,PAR
dB32T010,1000611,C/1132T1,1132 T1,,,,,C,0.736,,PAR
